date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:25:09	299995/299995	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22493db-61e86029eb5d5%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-06.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-06.svg	(from https://preskool.dreamstechnologies.com/)
05:25:10	54395/54395	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/student-details.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/student-details.html	(from https://preskool.dreamstechnologies.com/)
05:25:10	358018/358018	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2257682-61e86029ec575%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-07.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-07.svg	(from https://preskool.dreamstechnologies.com/)
05:25:10	48150/48150	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/teacher-details.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/teacher-details.html	(from https://preskool.dreamstechnologies.com/)
05:25:10	289754/289754	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2246bda-61e86029ec575%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-08.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-08.svg	(from https://preskool.dreamstechnologies.com/)
05:25:10	54073/54073	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/student-promotion.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/student-promotion.html	(from https://preskool.dreamstechnologies.com/)
05:25:11	346295/346295	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22548b7-61e86029ed516%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-09.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-09.svg	(from https://preskool.dreamstechnologies.com/)
05:25:11	55637/55637	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/classes.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/classes.html	(from https://preskool.dreamstechnologies.com/)
05:25:12	581193/581193	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228de49-61e86029ee4b6%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-10.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-10.svg	(from https://preskool.dreamstechnologies.com/)
05:25:12	52977/52977	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-room.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-room.html	(from https://preskool.dreamstechnologies.com/)
05:25:12	569981/569981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228b27d-61e86029ef456%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-11.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-11.svg	(from https://preskool.dreamstechnologies.com/)
05:25:12	56404/56404	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-routine.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-routine.html	(from https://preskool.dreamstechnologies.com/)
05:25:13	690789/690789	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a8a65-61e86029f1397%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-12.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-12.svg	(from https://preskool.dreamstechnologies.com/)
05:25:13	52876/52876	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/exam.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/exam.html	(from https://preskool.dreamstechnologies.com/)
05:25:13	641977/641977	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229cbb9-61e86029f32d7%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-13.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-13.svg	(from https://preskool.dreamstechnologies.com/)
05:25:13	57344/57344	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-home-work.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-home-work.html	(from https://preskool.dreamstechnologies.com/)
05:25:14	719997/719997	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22afc7d-61e86029f5218%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-14.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-14.svg	(from https://preskool.dreamstechnologies.com/)
05:25:14	52607/52607	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-section.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-section.html	(from https://preskool.dreamstechnologies.com/)
05:25:14	546645/546645	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2285755-61e86029f61b8%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-15.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-15.svg	(from https://preskool.dreamstechnologies.com/)
05:25:14	53747/53747	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-subject.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-subject.html	(from https://preskool.dreamstechnologies.com/)
05:25:15	604633/604633	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22939d9-61e86029f7158%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-16.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-16.svg	(from https://preskool.dreamstechnologies.com/)
05:25:15	53044/53044	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-syllabus.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-syllabus.html	(from https://preskool.dreamstechnologies.com/)
05:25:15	604329/604329	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22938a9-61e86029f80f8%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-17.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-17.svg	(from https://preskool.dreamstechnologies.com/)
05:25:15	69496/69496	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-time-table.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-time-table.html	(from https://preskool.dreamstechnologies.com/)
05:25:16	57279/57279	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/fees-type.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/fees-type.html	(from https://preskool.dreamstechnologies.com/)
05:25:16	1394464/1394464	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22154720-61e86029fbf79%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-18.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-18.svg	(from https://preskool.dreamstechnologies.com/)
05:25:16	219056/219056	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22357b0-61e86029fbf79%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-19.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-19.svg	(from https://preskool.dreamstechnologies.com/)
05:25:16	55848/55848	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/fees-group.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/fees-group.html	(from https://preskool.dreamstechnologies.com/)
05:25:17	194484/194484	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f7b4-61e86029fcf1a%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-20.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-20.svg	(from https://preskool.dreamstechnologies.com/)
05:25:17	59833/59833	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/fees-master.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/fees-master.html	(from https://preskool.dreamstechnologies.com/)
05:25:17	214364/214364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223455c-61e86029fcf1a%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-21.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-21.svg	(from https://preskool.dreamstechnologies.com/)
05:25:17	55755/55755	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/library-books.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/library-books.html	(from https://preskool.dreamstechnologies.com/)
05:25:17	217072/217072	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2234ff0-61e86029fdeba%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-22.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-22.svg	(from https://preskool.dreamstechnologies.com/)
05:25:18	53415/53415	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/hostel-list.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/hostel-list.html	(from https://preskool.dreamstechnologies.com/)
05:25:18	209340/209340	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22331bc-61e86029fdeba%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-23.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-23.svg	(from https://preskool.dreamstechnologies.com/)
05:25:18	53493/53493	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/hostel-rooms.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/hostel-rooms.html	(from https://preskool.dreamstechnologies.com/)
05:25:18	173480/173480	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a5a8-61e86029fdeba%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-24.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-24.svg	(from https://preskool.dreamstechnologies.com/)
05:25:19	57166/57166	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/library-members.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/library-members.html	(from https://preskool.dreamstechnologies.com/)
05:25:19	232812/232812	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238d6c-61e86029fee5a%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-25.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-25.svg	(from https://preskool.dreamstechnologies.com/)
05:25:19	54464/54464	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/sports.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/sports.html	(from https://preskool.dreamstechnologies.com/)
05:25:19	194208/194208	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f6a0-61e86029fee5a%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-26.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-26.svg	(from https://preskool.dreamstechnologies.com/)
05:25:19	53250/53250	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/transport-routes.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/transport-routes.html	(from https://preskool.dreamstechnologies.com/)
05:25:20	168900/168900	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22293c4-61e86029ffdfa%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-27.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-27.svg	(from https://preskool.dreamstechnologies.com/)
05:25:20	52930/52930	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/departments.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/departments.html	(from https://preskool.dreamstechnologies.com/)
05:25:21	150927/150927	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2224d8f-61e86029ffdfa%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-28.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-28.svg	(from https://preskool.dreamstechnologies.com/)
05:25:21	52965/52965	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/designation.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/designation.html	(from https://preskool.dreamstechnologies.com/)
05:25:21	155927/155927	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2226117-61e8602a00d9a%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-29.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-29.svg	(from https://preskool.dreamstechnologies.com/)
05:25:21	53868/53868	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/holidays.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/holidays.html	(from https://preskool.dreamstechnologies.com/)
05:25:21	194203/194203	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f69b-61e8602a00d9a%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-30.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-30.svg	(from https://preskool.dreamstechnologies.com/)
05:25:22	48707/48707	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/list-leaves.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/list-leaves.html	(from https://preskool.dreamstechnologies.com/)
05:25:22	139031/139031	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221f17-61e8602a00d9a%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-31.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-31.svg	(from https://preskool.dreamstechnologies.com/)
05:25:22	46546/46546	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/payroll.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/payroll.html	(from https://preskool.dreamstechnologies.com/)
05:25:22	251667/251667	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d713-61e8602a02cdb%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-32.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-32.svg	(from https://preskool.dreamstechnologies.com/)
05:25:23	53251/53251	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/student-attendance.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/student-attendance.html	(from https://preskool.dreamstechnologies.com/)
05:25:23	246239/246239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223c1df-61e8602a02cdb%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-33.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-33.svg	(from https://preskool.dreamstechnologies.com/)
05:25:23	56170/56170	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/staffs.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/staffs.html	(from https://preskool.dreamstechnologies.com/)
05:25:23	256923/256923	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223eb9b-61e8602a03c7b%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-34.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-34.svg	(from https://preskool.dreamstechnologies.com/)
05:25:23	49865/49865	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:22%20GMT	https://preskool.dreamstechnologies.com/html/template/add-staff.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/add-staff.html	(from https://preskool.dreamstechnologies.com/)
05:25:24	297094/297094	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248886-61e8602a04c1b%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-35.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-35.svg	(from https://preskool.dreamstechnologies.com/)
05:25:24	43682/43682	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/staff-details.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/staff-details.html	(from https://preskool.dreamstechnologies.com/)
05:25:24	216232/216232	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2234ca8-61e8602a04c1b%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-36.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-36.svg	(from https://preskool.dreamstechnologies.com/)
05:25:24	53854/53854	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/class-report.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/class-report.html	(from https://preskool.dreamstechnologies.com/)
05:25:25	154243/154243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2225a83-61e8602a05bbc%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-37.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-37.svg	(from https://preskool.dreamstechnologies.com/)
05:25:25	43397/43397	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/fees-report.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/fees-report.html	(from https://preskool.dreamstechnologies.com/)
05:25:25	207143/207143	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2232927-61e8602a05bbc%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-38.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-38.svg	(from https://preskool.dreamstechnologies.com/)
05:25:26	45562/45562	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/grade-report.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/grade-report.html	(from https://preskool.dreamstechnologies.com/)
05:25:26	230811/230811	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223859b-61e8602a05bbc%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-39.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-39.svg	(from https://preskool.dreamstechnologies.com/)
05:25:26	45439/45439	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/leave-report.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/leave-report.html	(from https://preskool.dreamstechnologies.com/)
05:25:26	223123/223123	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2236793-61e8602a06b5c%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-40.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-40.svg	(from https://preskool.dreamstechnologies.com/)
05:25:26	49702/49702	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/student-report.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/student-report.html	(from https://preskool.dreamstechnologies.com/)
05:25:27	278003/278003	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243df3-61e8602a07afc%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-41.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-41.svg	(from https://preskool.dreamstechnologies.com/)
05:25:28	63859/63859	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/attendance-report.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/attendance-report.html	(from https://preskool.dreamstechnologies.com/)
05:25:29	223174/223174	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22367c6-61e8602a07afc%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-42.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-42.svg	(from https://preskool.dreamstechnologies.com/)
05:25:29	41202/41202	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/daily-attendance.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/daily-attendance.html	(from https://preskool.dreamstechnologies.com/)
05:25:29	158790/158790	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2226c46-61e8602a07afc%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-43.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-43.svg	(from https://preskool.dreamstechnologies.com/)
05:25:29	46357/46357	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/student-day-wise.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/student-day-wise.html	(from https://preskool.dreamstechnologies.com/)
05:25:29	226726/226726	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22375a6-61e8602a0a9dd%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-44.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-44.svg	(from https://preskool.dreamstechnologies.com/)
05:25:30	45724/45724	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/teacher-day-wise.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/teacher-day-wise.html	(from https://preskool.dreamstechnologies.com/)
05:25:30	223902/223902	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2236a9e-61e8602a0a9dd%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-45.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-45.svg	(from https://preskool.dreamstechnologies.com/)
05:25:30	7099/7099	---MCZ	200	added ('OK')	text/html	date:Wed,%2031%20Jul%202024%2007:26:23%20GMT	https://preskool.dreamstechnologies.com/html/template/register.html	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/html/template/register.html	(from https://preskool.dreamstechnologies.com/)
05:25:30	792972/792972	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c198c-61e8602a0c91d%22	https://preskool.dreamstechnologies.com/assets/img/screens/screen-46.svg	C:/Users/ABOLARIN/Downloads/website%20templates/schooladmin/preskool.dreamstechnologies.com/assets/img/screens/screen-46.svg	(from https://preskool.dreamstechnologies.com/)
